genotype,pre_freq,pre_n,post_freq,post_n,change
N-000100000000101010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-111201210112011011,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-011110000000111100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001010000000020000,3.0277034869051824e-05,15,9.907366126715212e-05,2,2.1995891453947753
N-001201200010000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000010000000001,0.00011101579451985669,55,0.0002972209838014564,6,1.6623119094922962
N-000000100010100010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100010101002101010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001010000000020,8.073875965080486e-06,4,0.0001486104919007282,3,15.48804683648782
N-000000000000000120,0.00039965686027148406,198,0.0001486104919007282,3,-0.6265869707076711
N-110000000000010000,9.890498057223596e-05,49,0.0005449051369693367,11,4.464243462563129
N-010111000111011010,8.073875965080486e-06,4,9.907366126715212e-05,2,10.028766720227528
N-010010000100020001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011010000012020020,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-101000201100000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101200000000000000,0.00025634556189130546,127,9.907366126715212e-05,2,-0.6111311944465548
N-011101110000000010,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000210000011000000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-100010001000000020,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-100000200000020001,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000111101001110121,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000010000001000010,2.624009688651158e-05,13,4.953683063357606e-05,1,0.8552368166722739
N-000000000000010001,0.00048645102689609933,241,0.0005944419676029127,12,0.22154213397489014
N-000101000000000110,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-100001210101121011,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-111210010002121001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111210210112011011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001000100100,3.633244184286219e-05,18,0.00019814732253430425,4,4.334430664153849
N-010000001002000000,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000001001000000001,1.4129282938890851e-05,7,9.907366126715212e-05,2,5.614567370533204
N-101001201111000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-011110201101121000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010100000100000000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-110001000000001000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010100000000000100,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-100101000001000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001210210002021011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000200002120121,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100000010001,2.624009688651158e-05,13,9.907366126715212e-05,2,2.6737630443856966
N-001000000002100000,1.8166220921431094e-05,9,4.953683063357606e-05,1,1.6367655283085718
N-100000201000011020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000201000000101010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001010000000000010,2.422162789524146e-05,12,0.00034675781443503244,7,12.788079654471613
N-010011010000021101,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000100000000010001,1.614775193016097e-05,8,9.907366126715212e-05,2,4.835963902133071
N-000000110000000010,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000210001000001000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001001100000000000,2.220315890397134e-05,11,0.0002476841531678803,5,9.717685216788166
N-100200200111121101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000100000020000,5.449866276429328e-05,27,0.0008421261207707931,17,14.191827672526255
N-000000001001000100,2.0184689912701216e-05,10,0.0001486104919007282,3,6.062198810426282
N-000000000000001011,0.00040974920522783467,203,0.0001486104919007282,3,-0.6357619442799843
N-100001000100000010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-110100010110010101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000001010000010,1.211081394762073e-05,6,9.907366126715212e-05,2,6.632909876301987
N-010111110001010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101000000000010010,1.614775193016097e-05,8,9.907366126715212e-05,2,4.835963902133071
N-000000001010100000,3.835091083413231e-05,19,0.0001486104919007282,3,2.8019575336222866
N-000201000010000000,0.0,0,0.0001486104919007282,3,148.6104919007282
N-000000001010020000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-101000000000000100,5.449866276429328e-05,27,4.953683063357606e-05,1,-0.08940453487664142
N-000000001000100001,3.633244184286219e-05,18,9.907366126715212e-05,2,1.6806085090382539
N-100001001000010001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010110000012121111,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-100000000100000001,2.624009688651158e-05,13,4.953683063357606e-05,1,0.8552368166722739
N-001011001010100100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001001000010000000,2.220315890397134e-05,11,0.0001486104919007282,3,5.447850162122606
N-000111110010000111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110210010110010101,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000200200011100001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000000000101000,1.4129282938890851e-05,7,9.907366126715212e-05,2,5.614567370533204
N-000101200010100000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000110000020000,2.0184689912701214e-06,1,9.907366126715212e-05,2,32.153781455625555
N-011001200111120120,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001000001010000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000000000000111000,2.8258565877781702e-05,14,4.953683063357606e-05,1,0.7272490676637229
N-000200000010120000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010000010010000110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010010001001010101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000200010100000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-100001000000101000,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-001000101002101010,0.0,0,0.0001486104919007282,3,148.6104919007282
N-101100200001121100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000101000100000,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-010000000100000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010010201000011101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100001000000001000,7.872029065953475e-05,39,0.0001486104919007282,3,0.8766927549182787
N-101100201001100101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101200200000120020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000000001000000,0.0006358177322500883,315,0.00163471541090801,33,1.5685770481429357
N-000000200000001011,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-000200110010000000,4.036937982540243e-06,2,9.907366126715212e-05,2,18.86795581244832
N-000101200002020000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000001002000010,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-001010111002121010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001101200100010000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001100000100000010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000010000010000,3.0277034869051824e-05,15,0.0001486104919007282,3,3.7833975479806625
N-000000000000100120,6.055406973810365e-05,30,4.953683063357606e-05,1,-0.17898473896856917
N-010010010110120010,7.670182166826462e-05,38,0.0001486104919007282,3,0.9254438144251755
N-001001010001001000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000010000020000,2.0184689912701216e-05,10,4.953683063357606e-05,1,1.3855355373069143
N-000001200010110100,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000100000020120,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001000100000020000,6.055406973810365e-06,3,9.907366126715212e-05,2,13.183967223807933
N-001001110000000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000201200000000010,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010100000000100000,1.614775193016097e-05,8,9.907366126715212e-05,2,4.835963902133071
N-101011210001120011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-101101001001010100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010001000000000001,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-100000010000000100,1.8166220921431094e-05,9,4.953683063357606e-05,1,1.6367655283085718
N-001001011000000020,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001210002120011,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000010000010000001,1.211081394762073e-05,6,4.953683063357606e-05,1,2.8545913957346003
N-011000000100000010,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010101000001000000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-110211101112111111,1.211081394762073e-05,6,0.0002972209838014564,6,21.746183798571533
N-000100000000100010,1.0092344956350608e-05,5,9.907366126715212e-05,2,8.021867031808975
N-100001001100000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-011000000000100001,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000100001000000000,0.00012514507745874754,62,0.0004953683063357606,10,2.934900325366124
N-000000200002010101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000100000000100,1.614775193016097e-05,8,4.953683063357606e-05,1,1.9471402921736607
N-100100001000000010,6.055406973810365e-06,3,9.907366126715212e-05,2,13.183967223807933
N-101011200000120011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110211000111111110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-111000000000000010,3.229550386032194e-05,16,4.953683063357606e-05,1,0.5178274774150665
N-100000011000000000,5.248019377302316e-05,26,0.0001486104919007282,3,1.797493452168375
N-010000000002000100,4.036937982540243e-06,2,9.907366126715212e-05,2,18.86795581244832
N-000000010000020100,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-100000001000120001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001101110000000000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000101200010020000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000000000100100,5.8535600746833526e-05,29,9.907366126715212e-05,2,0.6809045346279582
N-111000000000120000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000101200001000010,0.0,0,0.0001486104919007282,3,148.6104919007282
N-010101110100000100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100000000000101020,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010000000000000020,5.6517131755563404e-05,28,0.00034675781443503244,7,5.046160575477501
N-010000000100110000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-010000000000010100,1.0092344956350608e-05,5,9.907366126715212e-05,2,8.021867031808975
N-110000001010101000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000011110000020100,2.0184689912701214e-06,1,9.907366126715212e-05,2,32.153781455625555
N-000000001111110011,8.073875965080486e-06,4,4.953683063357606e-05,1,4.5694866039672375
N-000000001110021000,0.0,0,0.0002972209838014564,6,297.2209838014564
N-100000100001000001,2.0184689912701214e-06,1,9.907366126715212e-05,2,32.153781455625555
N-001000200001120120,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000000000010100100,1.8166220921431094e-05,9,0.0001486104919007282,3,6.805946332040774
N-000101201010000000,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000000010000010011,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-001001100010000010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000000100100000,2.0184689912701214e-06,1,9.907366126715212e-05,2,32.153781455625555
N-010000200000001020,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-000100001000001010,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110211101112111110,0.0,0,9.907366126715212e-05,2,99.07366126715213
N-000001000011000000,2.0184689912701216e-05,10,4.953683063357606e-05,1,1.3855355373069143
N-000011010111110000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000001100000000,1.614775193016097e-05,8,0.0001486104919007282,3,7.7247875120924805
N-100201001000100000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000002000020,4.2387848816672555e-05,21,9.907366126715212e-05,2,1.3064905035968744
N-000100100002020100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000000000020020,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-000100010000000001,6.055406973810365e-06,3,4.953683063357606e-05,1,6.162851246025711
N-000101210002000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010000000002021000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-100000200000011000,6.055406973810365e-06,3,9.907366126715212e-05,2,13.183967223807933
N-000100000001001001,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-000100201001001101,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110100001101110011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000002000000,6.257253872937377e-05,31,0.0006439787982364889,13,9.14555673137646
N-000111000112001110,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001001200000000000,2.422162789524146e-05,12,4.953683063357606e-05,1,1.0037101032289353
N-100100001001000000,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010010200010110011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000001000000101100,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-000000000002011000,1.8166220921431094e-05,9,9.907366126715212e-05,2,4.221355930174672
N-000100000002120100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000000000010120100,6.055406973810365e-06,3,9.907366126715212e-05,2,13.183967223807933
N-001210200010120021,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-101000001000000000,0.00013725589140636826,68,0.00034675781443503244,7,1.515320040958589
N-000001000000001010,5.248019377302316e-05,26,0.0003962946450686085,8,6.428818353852236
N-000000011002000000,8.073875965080486e-06,4,9.907366126715212e-05,2,10.028766720227528
N-100000001001000000,8.679416662461522e-05,43,0.0005449051369693367,11,5.2180114916231695
N-000000000002020010,2.220315890397134e-05,11,9.907366126715212e-05,2,3.3129326347898265
N-101001201111100010,2.0184689912701214e-06,1,0.00019814732253430425,4,64.97626913189073
N-100001000111121111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-010011011111120000,2.0184689912701214e-06,1,4.953683063357606e-05,1,15.74253761749297
N-001000000002010000,1.4129282938890851e-05,7,0.00019814732253430425,4,12.163037755238385
N-110000010000000000,3.633244184286219e-05,18,0.0002476841531678803,5,5.661341741711646
N-001000001010000000,2.220315890397134e-05,11,9.907366126715212e-05,2,3.3129326347898265
N-000011000010100000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-010100000000020000,1.4129282938890851e-05,7,4.953683063357606e-05,1,2.340332178180613
N-000000100000110100,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-110110110012011111,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-001000100000001000,1.8166220921431094e-05,9,9.907366126715212e-05,2,4.221355930174672
N-100000000000121110,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-011000200000000001,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-000100000000010120,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-100010001000000000,7.064641469445426e-05,35,0.0002476841531678803,5,2.470992292195321
N-000200100110020001,0.0,0,0.00019814732253430425,4,198.14732253430427
N-000001100010001000,4.036937982540243e-06,2,4.953683063357606e-05,1,9.033244564208271
N-100200001000000000,3.633244184286219e-05,18,0.00019814732253430425,4,4.334430664153849
N-000200001001110011,0.0,0,4.953683063357606e-05,1,49.536830633576066
N-100001001010000000,1.0092344956350608e-05,5,4.953683063357606e-05,1,3.55600964741388
N-000100200101101101,0.0,0,4.953683063357606e-05,1,49.536830633576066
